fetched_utc,route_id,frc,cur_kmh,ff_kmh,cur_s,ff_s,confidence,closed,snap_lat,snap_lon
2026-08-21T10:08:13Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T10:08:13Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T10:08:13Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T10:08:13Z,peiraios,FRC3,17,37,110,50,0.94,False,35.148686,33.351249
2026-08-21T10:28:23Z,strovolou,FRC3,31,44,69,49,0.98,False,35.137521,33.333087
2026-08-21T10:28:23Z,tseriou,FRC4,14,40,58,20,0.93,False,35.13293,33.339276
2026-08-21T10:28:23Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-08-21T10:28:23Z,akropoleos,FRC3,33,41,84,68,0.9,False,35.138676,33.358135
2026-08-21T10:28:23Z,athalassas,FRC3,29,41,74,53,0.953661,False,35.144718,33.362216
2026-08-21T10:28:23Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T10:28:23Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-08-21T10:28:23Z,archangelou,FRC3,37,48,38,29,0.94,False,35.135323,33.331244
2026-08-21T10:28:23Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-08-21T10:28:23Z,stavrou,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-08-21T10:28:23Z,makedonitissas,FRC4,31,39,98,78,0.909854,False,35.14653,33.332584
2026-08-21T10:28:23Z,armenias,FRC4,39,39,33,33,1,False,35.152861,33.36736
2026-08-21T10:28:23Z,arch_kyprianou,FRC4,26,35,38,28,0.89,False,35.148093,33.341583
2026-08-21T10:28:23Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-08-21T10:28:23Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-08-21T10:28:23Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-08-21T10:28:23Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-08-21T10:28:23Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-08-21T10:28:23Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-08-21T10:28:23Z,hatziiosif,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-08-21T10:28:23Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-08-21T10:28:23Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T10:28:23Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T10:28:23Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T10:28:23Z,peiraios,FRC3,18,38,104,49,0.94,False,35.148686,33.351249
2026-08-21T10:48:35Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-08-21T10:48:35Z,tseriou,FRC4,25,41,32,20,0.92,False,35.13293,33.339276
2026-08-21T10:48:35Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-08-21T10:48:35Z,akropoleos,FRC3,41,41,68,68,1,False,35.138676,33.358135
2026-08-21T10:48:35Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-08-21T10:48:35Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T10:48:35Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-08-21T10:48:35Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-08-21T10:48:35Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-08-21T10:48:35Z,stavrou,FRC3,29,38,96,73,0.95,False,35.136817,33.358074
2026-08-21T10:48:35Z,makedonitissas,FRC4,40,40,76,76,1,False,35.14653,33.332584
2026-08-21T10:48:35Z,armenias,FRC4,39,39,33,33,1,False,35.152861,33.36736
2026-08-21T10:48:35Z,arch_kyprianou,FRC4,27,36,37,27,0.68,False,35.148093,33.341583
2026-08-21T10:48:35Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-08-21T10:48:35Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-08-21T10:48:35Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-08-21T10:48:35Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-08-21T10:48:35Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-08-21T10:48:35Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-08-21T10:48:35Z,hatziiosif,FRC3,29,38,96,73,0.95,False,35.136817,33.358074
2026-08-21T10:48:35Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-08-21T10:48:35Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T10:48:35Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T10:48:35Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T10:48:35Z,peiraios,FRC3,17,37,110,50,0.93,False,35.148686,33.351249
2026-08-21T11:08:44Z,strovolou,FRC3,34,44,63,49,0.96,False,35.137521,33.333087
2026-08-21T11:08:44Z,tseriou,FRC4,41,41,20,20,1,False,35.13293,33.339276
2026-08-21T11:08:44Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-08-21T11:08:44Z,akropoleos,FRC3,32,40,87,69,0.91,False,35.138676,33.358135
2026-08-21T11:08:44Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-08-21T11:08:44Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T11:08:44Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-08-21T11:08:44Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-08-21T11:08:44Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-08-21T11:08:44Z,stavrou,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-08-21T11:08:44Z,makedonitissas,FRC4,31,39,98,78,0.893138,False,35.14653,33.332584
2026-08-21T11:08:44Z,armenias,FRC4,22,39,59,33,0.91,False,35.152861,33.36736
2026-08-21T11:08:44Z,arch_kyprianou,FRC4,36,36,27,27,1,False,35.148093,33.341583
2026-08-21T11:08:44Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-08-21T11:08:44Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-08-21T11:08:44Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-08-21T11:08:44Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-08-21T11:08:44Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-08-21T11:08:44Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-08-21T11:08:44Z,hatziiosif,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-08-21T11:08:44Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-08-21T11:08:44Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T11:08:44Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T11:08:44Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T11:08:44Z,peiraios,FRC3,18,37,104,50,0.93,False,35.148686,33.351249
2026-08-21T11:28:58Z,strovolou,FRC3,36,45,60,48,0.97,False,35.137521,33.333087
2026-08-21T11:28:58Z,tseriou,FRC4,32,41,25,20,0.89,False,35.13293,33.339276
2026-08-21T11:28:58Z,prodromou,FRC4,33,41,15,12,0.94,False,35.159656,33.3459
2026-08-21T11:28:58Z,akropoleos,FRC3,31,41,89,68,0.88,False,35.138676,33.358135
2026-08-21T11:28:58Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-08-21T11:28:58Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T11:28:58Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-08-21T11:28:58Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-08-21T11:28:58Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-08-21T11:28:58Z,stavrou,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-08-21T11:28:58Z,makedonitissas,FRC4,32,40,95,76,0.94,False,35.14653,33.332584
2026-08-21T11:28:58Z,armenias,FRC4,18,39,72,33,0.91,False,35.152861,33.36736
2026-08-21T11:28:58Z,arch_kyprianou,FRC4,21,35,47,28,0.6,False,35.148093,33.341583
2026-08-21T11:28:58Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-08-21T11:28:58Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-08-21T11:28:58Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-08-21T11:28:58Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-08-21T11:28:58Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-08-21T11:28:58Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-08-21T11:28:58Z,hatziiosif,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-08-21T11:28:58Z,perikleous,FRC4,32,40,14,11,0.88,False,35.138923,33.346836
2026-08-21T11:28:58Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T11:28:58Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T11:28:58Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T11:28:58Z,peiraios,FRC3,17,38,110,49,0.92,False,35.148686,33.351249
2026-08-21T12:09:19Z,strovolou,FRC3,25,45,86,48,0.99,False,35.137521,33.333087
2026-08-21T12:09:19Z,tseriou,FRC4,30,40,27,20,0.72,False,35.13293,33.339276
2026-08-21T12:09:19Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-08-21T12:09:19Z,akropoleos,FRC3,41,41,68,68,1,False,35.138676,33.358135
2026-08-21T12:09:19Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-08-21T12:09:19Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T12:09:19Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-08-21T12:09:19Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-08-21T12:09:19Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-08-21T12:09:19Z,stavrou,FRC3,23,39,121,71,0.96,False,35.136817,33.358074
2026-08-21T12:09:19Z,makedonitissas,FRC4,32,40,95,76,0.89,False,35.14653,33.332584
2026-08-21T12:09:19Z,armenias,FRC4,23,38,56,34,0.95,False,35.152861,33.36736
2026-08-21T12:09:19Z,arch_kyprianou,FRC4,23,36,43,27,0.81,False,35.148093,33.341583
2026-08-21T12:09:19Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-08-21T12:09:19Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-08-21T12:09:19Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-08-21T12:09:19Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-08-21T12:09:19Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-08-21T12:09:19Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-08-21T12:09:19Z,hatziiosif,FRC3,23,39,121,71,0.96,False,35.136817,33.358074
2026-08-21T12:09:19Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-08-21T12:09:19Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T12:09:19Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T12:09:19Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T12:09:19Z,peiraios,FRC3,16,36,117,52,0.97,False,35.148686,33.351249
2026-08-21T13:05:10Z,strovolou,FRC3,33,45,65,48,0.95,False,35.137521,33.333087
2026-08-21T13:05:10Z,tseriou,FRC4,30,40,27,20,0.85,False,35.13293,33.339276
2026-08-21T13:05:10Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-08-21T13:05:10Z,akropoleos,FRC3,41,41,68,68,1,False,35.138676,33.358135
2026-08-21T13:05:10Z,athalassas,FRC3,32,42,67,51,0.95,False,35.144718,33.362216
2026-08-21T13:05:10Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T13:05:10Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-08-21T13:05:10Z,archangelou,FRC3,37,48,38,29,0.97,False,35.135323,33.331244
2026-08-21T13:05:10Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-08-21T13:05:10Z,stavrou,FRC3,26,38,107,73,0.94,False,35.136817,33.358074
2026-08-21T13:05:10Z,makedonitissas,FRC4,30,39,102,78,0.93,False,35.14653,33.332584
2026-08-21T13:05:10Z,armenias,FRC4,39,39,33,33,1,False,35.152861,33.36736
2026-08-21T13:05:10Z,arch_kyprianou,FRC4,26,35,38,28,0.6,False,35.148093,33.341583
2026-08-21T13:05:10Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-08-21T13:05:10Z,makariou_lakat,FRC4,37,45,328,270,0.906419,False,35.088983,33.28557
2026-08-21T13:05:10Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-08-21T13:05:10Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-08-21T13:05:10Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-08-21T13:05:10Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-08-21T13:05:10Z,hatziiosif,FRC3,26,38,107,73,0.94,False,35.136817,33.358074
2026-08-21T13:05:10Z,perikleous,FRC4,25,40,18,11,0.94,False,35.138923,33.346836
2026-08-21T13:05:10Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T13:05:10Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T13:05:10Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T13:05:10Z,peiraios,FRC3,37,37,50,50,1,False,35.148686,33.351249
2026-08-21T13:45:29Z,strovolou,FRC3,34,44,63,49,0.97,False,35.137521,33.333087
2026-08-21T13:45:29Z,tseriou,FRC4,23,40,35,20,0.94,False,35.13293,33.339276
2026-08-21T13:45:29Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-08-21T13:45:29Z,akropoleos,FRC3,41,41,68,68,1,False,35.138676,33.358135
2026-08-21T13:45:29Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-08-21T13:45:29Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T13:45:29Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-08-21T13:45:29Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-08-21T13:45:29Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-08-21T13:45:29Z,stavrou,FRC3,28,38,99,73,0.94,False,35.136817,33.358074
2026-08-21T13:45:29Z,makedonitissas,FRC4,32,40,95,76,0.91,False,35.14653,33.332584
2026-08-21T13:45:29Z,armenias,FRC4,23,38,56,34,0.86,False,35.152861,33.36736
2026-08-21T13:45:29Z,arch_kyprianou,FRC4,26,35,38,28,0.54,False,35.148093,33.341583
2026-08-21T13:45:29Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-08-21T13:45:29Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-08-21T13:45:29Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-08-21T13:45:29Z,aglantzias,FRC4,30,40,34,25,0.97,False,35.155801,33.382409
2026-08-21T13:45:29Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-08-21T13:45:29Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-08-21T13:45:29Z,hatziiosif,FRC3,28,38,99,73,0.94,False,35.136817,33.358074
2026-08-21T13:45:29Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-08-21T13:45:29Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T13:45:29Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T13:45:29Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T13:45:29Z,peiraios,FRC3,28,37,67,50,0.97,False,35.148686,33.351249
2026-08-21T14:05:42Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-08-21T14:05:42Z,tseriou,FRC4,27,41,30,20,0.84,False,35.13293,33.339276
2026-08-21T14:05:42Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-08-21T14:05:42Z,akropoleos,FRC3,41,41,68,68,1,False,35.138676,33.358135
2026-08-21T14:05:42Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-08-21T14:05:42Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T14:05:42Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-08-21T14:05:42Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-08-21T14:05:42Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-08-21T14:05:42Z,stavrou,FRC3,26,38,107,73,0.96,False,35.136817,33.358074
2026-08-21T14:05:42Z,makedonitissas,FRC4,30,40,102,76,0.96,False,35.14653,33.332584
2026-08-21T14:05:42Z,armenias,FRC4,11,39,119,33,0.9,False,35.152861,33.36736
2026-08-21T14:05:42Z,arch_kyprianou,FRC4,36,36,27,27,1,False,35.148093,33.341583
2026-08-21T14:05:42Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-08-21T14:05:42Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-08-21T14:05:42Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-08-21T14:05:42Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-08-21T14:05:42Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-08-21T14:05:42Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-08-21T14:05:42Z,hatziiosif,FRC3,26,38,107,73,0.96,False,35.136817,33.358074
2026-08-21T14:05:42Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-08-21T14:05:42Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T14:05:42Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T14:05:42Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T14:05:42Z,peiraios,FRC3,25,36,75,52,0.97,False,35.148686,33.351249
2026-08-21T14:25:53Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-08-21T14:25:53Z,tseriou,FRC4,23,40,35,20,0.87,False,35.13293,33.339276
2026-08-21T14:25:53Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-08-21T14:25:53Z,akropoleos,FRC3,28,40,99,69,0.81,False,35.138676,33.358135
2026-08-21T14:25:53Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-08-21T14:25:53Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T14:25:53Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-08-21T14:25:53Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-08-21T14:25:53Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-08-21T14:25:53Z,stavrou,FRC3,29,38,96,73,0.95,False,35.136817,33.358074
2026-08-21T14:25:53Z,makedonitissas,FRC4,40,40,76,76,1,False,35.14653,33.332584
2026-08-21T14:25:53Z,armenias,FRC4,30,38,43,34,0.91,False,35.152861,33.36736
2026-08-21T14:25:53Z,arch_kyprianou,FRC4,20,36,50,27,0.6,False,35.148093,33.341583
2026-08-21T14:25:53Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-08-21T14:25:53Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-08-21T14:25:53Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-08-21T14:25:53Z,aglantzias,FRC4,30,41,34,24,0.81,False,35.155801,33.382409
2026-08-21T14:25:53Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-08-21T14:25:53Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-08-21T14:25:53Z,hatziiosif,FRC3,29,38,96,73,0.95,False,35.136817,33.358074
2026-08-21T14:25:53Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-08-21T14:25:53Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T14:25:53Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T14:25:53Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T14:25:53Z,peiraios,FRC3,28,37,67,50,0.98,False,35.148686,33.351249
2026-08-21T14:46:06Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-08-21T14:46:06Z,tseriou,FRC4,15,41,54,20,0.9,False,35.13293,33.339276
2026-08-21T14:46:06Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-08-21T14:46:06Z,akropoleos,FRC3,32,40,87,69,0.81,False,35.138676,33.358135
2026-08-21T14:46:06Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-08-21T14:46:06Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T14:46:06Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-08-21T14:46:06Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-08-21T14:46:06Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-08-21T14:46:06Z,stavrou,FRC3,28,38,99,73,0.91,False,35.136817,33.358074
2026-08-21T14:46:06Z,makedonitissas,FRC4,40,40,76,76,1,False,35.14653,33.332584
2026-08-21T14:46:06Z,armenias,FRC4,39,39,33,33,1,False,35.152861,33.36736
2026-08-21T14:46:06Z,arch_kyprianou,FRC4,20,35,50,28,0.6,False,35.148093,33.341583
2026-08-21T14:46:06Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-08-21T14:46:06Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-08-21T14:46:06Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-08-21T14:46:06Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-08-21T14:46:06Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-08-21T14:46:06Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-08-21T14:46:06Z,hatziiosif,FRC3,28,38,99,73,0.91,False,35.136817,33.358074
2026-08-21T14:46:06Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-08-21T14:46:06Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T14:46:06Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T14:46:06Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T14:46:06Z,peiraios,FRC3,29,37,64,50,0.92,False,35.148686,33.351249
2026-08-21T15:06:18Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-08-21T15:06:18Z,tseriou,FRC4,30,41,27,20,0.54,False,35.13293,33.339276
2026-08-21T15:06:18Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-08-21T15:06:18Z,akropoleos,FRC3,41,41,68,68,1,False,35.138676,33.358135
2026-08-21T15:06:18Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-08-21T15:06:18Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T15:06:18Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-08-21T15:06:18Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-08-21T15:06:18Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-08-21T15:06:18Z,stavrou,FRC3,30,39,92,71,0.81,False,35.136817,33.358074
2026-08-21T15:06:18Z,makedonitissas,FRC4,40,40,76,76,1,False,35.14653,33.332584
2026-08-21T15:06:18Z,armenias,FRC4,39,39,33,33,1,False,35.152861,33.36736
2026-08-21T15:06:18Z,arch_kyprianou,FRC4,27,35,37,28,0.72,False,35.148093,33.341583
2026-08-21T15:06:18Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-08-21T15:06:18Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-08-21T15:06:18Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-08-21T15:06:18Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-08-21T15:06:18Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-08-21T15:06:18Z,perimetrikos,FRC4,46,57,22,18,0.96,False,35.113096,33.322016
2026-08-21T15:06:18Z,hatziiosif,FRC3,30,39,92,71,0.81,False,35.136817,33.358074
2026-08-21T15:06:18Z,perikleous,FRC4,30,40,15,11,0.94,False,35.138923,33.346836
2026-08-21T15:06:18Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-08-21T15:06:18Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-08-21T15:06:18Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-08-21T15:06:18Z,peiraios,FRC3,23,37,81,50,0.88,False,35.148686,33.351249
2026-08-21T15:26:29Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-08-21T15:26:29Z,tseriou,FRC4,12,40,68,20,0.89,False,35.13293,33.339276
2026-08-21T15:26:29Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-08-21T15:26:29Z,akropoleos,FRC3,41,41,68,68,1,False,35.138676,33.358135
2026-08-21T15:26:29Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-08-21T15:26:29Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-08-21T15:26:29Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
